labels	text
O O O O B_transport_type O O	what 's the closest taxi to me
O O O O	whose song is this
O O O O O	get rid of a list
O O O B_transport_type O B_place_name O B_place_name I_place_name B_time I_time I_time	tell me the trains from california to new jersey after eleven pm
O O O O	open the weather app
O O O O O B_date B_timeofday	is my alarm set for tomorrow morning
O O O O O O O O	i would talk to you later on .
O O O O B_date I_date O O O O B_relation	add a reminder to april fourth to go to the dentist
O O O O O O O O	would you check and confirm question please .
O O	lights up
O O B_house_place O O O	shift the balcony light to off
O O O O O O O	yes you have done it exactly .
O O O O O O O O O O	the volume of the music playing now should be raised
O O O O O O	where can i shop around here
O B_transport_agency O O O O O B_time O	open uber and book a car for twelve o'clock
O O O O O O O O O	please place my new email address to the contact
O B_person I_person O	is keith richards dead
O O O O B_artist_name I_artist_name	play new songs by barenaked ladies
O O O B_transport_agency O O B_place_name I_place_name	call me an uber to the movie theater
O O O O O O O	it 's useful , , olly .
O O B_event_name O O B_date I_date I_date I_date I_date O	is the anniversary event on twenty second of this month true
O O O O O O B_place_name I_place_name B_date	is there any stopped traffic on route eighty today
O O O O O O	yes the command was confirmed .
O O O O O O O O O O O O	you are my hero , thank you so much , olly .
O O O O O	reduce the intensity of lights
O O B_business_name I_business_name O	how 's microsoft 's stock
O B_date I_date O O	get today 's weather report
O O O O B_device_type O O O O O O O	i would love the wemo socket to not be active right now
O O O O O O O O O	this is a good tune please notate file accordingly
O O O O O O	show me what lists are available
O O O O O O O O O O O	please show me a list of entertainment options in my area
O O O O B_food_type O O O B_order_type	what is the best pizza near me that delivers
O O O O O O O O B_person I_person B_email_address I_email_address I_email_address	i need to add this new contact for sam smith ssmith@yahoo dot com
O B_business_name I_business_name O B_order_type	does arby 's do takeaway
O O O B_color_type	make the lights pink
O O O O B_currency_name	what is price of dollar
O O O O O O	hey turn off the light please
O O O O	delete item on list
O O O B_transport_type O O B_place_name O B_place_name I_place_name	i want a train ticket from boston to new york
O O O O B_date I_date O O O O	set a reminder for two days prior of the event
O O O O O B_date B_timeofday	what is my schedule for tomorrow morning
O O O O O O O	you are leading me into wrong .
O O O B_definition_word O O	please describe an elephant to me
O O B_food_type	order one burger
O O O O B_transport_type O O O O B_currency_name	can you book a train ticket for me under dollars
O O O B_transport_type O B_date O B_time I_time O O B_place_name	i need a taxi for tomorrow at seven pm to the arena
O O O B_transport_descriptor O O B_place_name O B_place_name O B_transport_type	book me a return trip from edinburgh to london by train
O O O O O	olly that is all .
O O B_definition_word O	what does speaker mean
O O O O O O	please can you cancel it .
O O O O O O O	how is the weather of this place
O O O O B_time I_time	create an alarm for five pm
O B_transport_type O B_place_name	next train to dc
O O O O O O O O B_email_folder	do i have any new entries in my inbox
O O O	start the oven
O O B_currency_name O B_currency_name	conversion between dollars and pounds
O O O O O	what 's on my list
O O B_general_frequency B_event_name I_event_name	delete all recurring staff meetings
O O O B_device_type I_device_type I_device_type I_device_type	switch off the light on the left
O O O B_radio_name I_radio_name I_radio_name I_radio_name I_radio_name I_radio_name	turn it to frequency nine hundred and ninety seven
O O O O B_transport_type O O O O B_place_name I_place_name	how often does the train arrive and depart from penn station
O O O O O O O O	give me name and type of this music
O O O O O B_business_name O B_order_type	could you please confirm if paradise does takeaway
O O O O O B_relation O O O O	check to see if my mom sent me any emails
U_media_type O O B_business_name I_business_name I_business_name I_business_name	tweet complaint to american eagle customer service
O B_personal_info O O O	add email to existing contact
O O O O O	save this email in contact
O B_media_type B_media_type	play album audiobook
O O O B_business_name O O O O O O O	can you contact samsung and say my washer is on fire
O O O O O O	where can i get organic wheat
O O O O O O O O	could you tell me it once again .
O O O B_event_name B_date I_date	am i on vacation this week
O O O O O O B_person I_person	which are well reviewed movies by emma watson
O O B_house_place O O	please turn bedroom lights off
O O O O O O B_food_type O O O	how long should i cook a steak to be medium
O O O O	turn up your volume
O O O O B_time I_time I_time I_time	set an alarm for five hundred and thirty
O O O B_business_type I_business_type O	are there any shopping centers nearby
O O O O O O	what new messages do i have
O O O O B_person O O O O O	send a mail to alex asking about the due payment
O O O B_time I_time	make coffee at six am
O O O O B_event_name O O O O	i 'm in a meeting please do not speak
O O O O O O B_relation O B_meal_type B_date	i will no longer be joining mom for lunch tomorrow
O O O O O O O O	amazing job , you have done well .
O O O O O O O O B_date I_date	what important dates are there in my calendar this month
O O O O O B_person	what is the birthday of hemingway
O O O O	good night lights off
O O B_person I_person B_event_name	what 's jesse 's birthday
O O O O O O O O O O	nice job , you have done well , olly .
O O O O B_device_type I_device_type	please turn off the porch light
O O O O O O O O O O O	you helped a lot , i appreciate it , olly .
O O O B_house_place I_house_place I_house_place	switch off the master 's bedroom
O O O O O O O B_place_name	just let me know the population of india
O O O O O O B_time I_time I_time I_time I_time O	what have i got going on between three and four pm today
O O O O B_list_name	please delete list titled kickball
O O O O O O B_device_type I_device_type	make me some coffee from the coffee machine
O O O O O O O	that does not matter for me .
O B_date I_date O B_meal_type O O O B_business_type	on february fourteenth make dinner reservations at the restaurant
O O O O O O O O O O O O O B_place_name I_place_name I_place_name	do i need to undertake any particular activity during my stay at the yellowstone national park
O O O B_person O B_place_name O B_time I_time O O O O O	if i call mike in california at six pm what will his time be
O O O O B_date B_timeofday O B_time	set an alarm for tomorrow morning at eight
O O O B_device_type I_device_type	switch off the plug point
O O O O	nice to meet you
O O B_person I_person B_event_name	when was einstein 's birthday
O O O O O O	will you say again please .
O O O O O O	who 's current music 's author
O O O O	put the radio on
O O O O B_artist_name	recommend artists similar to rihanna
O O O O O O	how can i contact this person
O B_media_type O O O O O O O O	open twitter and add complaint on doctor patel 's feed
O O O O O O O O	let me know about the alarms you set
O O O O O O O O	what 's the answer to one plus one
O O O O O O O O O O	you did awesome work , thank you so much .
O O O O O O	keep the socket in off condition
O O O O O O B_game_name I_game_name	do a tournament with me in candy crush
O O O O B_transport_type O O B_place_name	when is the next train leaving for austin
O O O O O O O O B_playlist_name I_playlist_name	hey play the songs from my playlist named good tunes
B_date I_date I_date O O O O	twenty ninth march comes on what day
O O	start vacuuming
O O O O O O	lower the volume on the speakers
O O O O B_event_name	how soon is my anniversary
O O O O B_currency_name I_currency_name O O B_currency_name	how much is fifty us dollars with in china
O O O O O	set mute until said otherwise
O O O O O	what is four plus five
O O O O O	tell me again please .
O O O O O O	amazing response to the command .
O O O O O O	i would like you stop .
U_app_name O	grubhub order
O O O O O O	can you turn off the lights
O O O O O O O O O O O O	confirm that my notification is set to remind me when i leave
O O O O O O O O B_place_name	list all the shops that are located in milan
O O B_device_type I_device_type	turn off all lights
O O O O O O O	have remainder of the program to listen
O O O O	the meaning of life
O O O O B_currency_name I_currency_name I_currency_name O B_currency_name I_currency_name I_currency_name	how much is a g. b. p. in u. s. d.
O B_game_name I_game_name O O O	play football match for myself now
O O O O O O O	i want to listen to the radio
O O O O O O B_media_type O O	how many likes does my last instagram photo have
O O O O O O O O B_date	hey i met one of my old classmates today
